iShares Russell 1000 ETF
Fund Holdings as of,"Feb 25, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"122,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"TFX","TELEFLEX INC","Health Care","Equity","3,633,068.30","0.01","3,633,068.30","32,470.00","111.89","United States","NYSE","USD","1.00","USD","-"
"FCN","FTI CONSULTING INC","Industrials","Equity","3,628,666.36","0.01","3,628,666.36","22,682.00","159.98","United States","NYSE","USD","1.00","USD","-"
"VVV","VALVOLINE INC","Consumer Discretionary","Equity","3,618,859.32","0.01","3,618,859.32","95,133.00","38.04","United States","NYSE","USD","1.00","USD","-"
"GFS","GLOBALFOUNDRIES INC","Information Technology","Equity","3,600,591.12","0.01","3,600,591.12","73,692.00","48.86","United States","NASDAQ","USD","1.00","USD","-"
"BYD","BOYD GAMING CORP","Consumer Discretionary","Equity","3,588,122.64","0.01","3,588,122.64","42,248.00","84.93","United States","NYSE","USD","1.00","USD","-"
"ELF","ELF BEAUTY INC","Consumer Staples","Equity","3,588,154.05","0.01","3,588,154.05","38,545.00","93.09","United States","NYSE","USD","1.00","USD","-"
"MTN","VAIL RESORTS INC","Consumer Discretionary","Equity","3,581,442.92","0.01","3,581,442.92","26,081.00","137.32","United States","NYSE","USD","1.00","USD","-"
"NVST","ENVISTA HOLDINGS CORP","Health Care","Equity","3,574,915.85","0.01","3,574,915.85","120,815.00","29.59","United States","NYSE","USD","1.00","USD","-"
"BBWI","BATH AND BODY WORKS INC","Consumer Discretionary","Equity","3,565,514.93","0.01","3,565,514.93","157,279.00","22.67","United States","NYSE","USD","1.00","USD","-"
"MRP","MILLROSE PROPERTIES INC CLASS A","Real Estate","Equity","3,466,451.00","0.01","3,466,451.00","111,821.00","31.00","United States","NYSE","USD","1.00","USD","-"
"LAZ","LAZARD INC","Financials","Equity","3,461,941.67","0.01","3,461,941.67","67,001.00","51.67","United States","NYSE","USD","1.00","USD","-"
"TNL","TRAVEL LEISURE","Consumer Discretionary","Equity","3,429,139.48","0.01","3,429,139.48","45,383.00","75.56","United States","NYSE","USD","1.00","USD","-"
"ALGM","ALLEGRO MICROSYSTEMS INC","Information Technology","Equity","3,428,741.52","0.01","3,428,741.52","89,946.00","38.12","United States","NASDAQ","USD","1.00","USD","-"
"UHALB","U HAUL NON VOTING SERIES N","Industrials","Equity","3,395,739.24","0.01","3,395,739.24","73,121.00","46.44","United States","NYSE","USD","1.00","USD","-"
"OLED","UNIVERSAL DISPLAY CORP","Information Technology","Equity","3,388,192.76","0.01","3,388,192.76","31,946.00","106.06","United States","NASDAQ","USD","1.00","USD","-"
"AMTM","AMENTUM HOLDINGS INC","Industrials","Equity","3,327,263.22","0.01","3,327,263.22","112,674.00","29.53","United States","NYSE","USD","1.00","USD","-"
"PCTY","PAYLOCITY HOLDING CORP","Industrials","Equity","3,322,516.70","0.01","3,322,516.70","32,015.00","103.78","United States","NASDAQ","USD","1.00","USD","-"
"TREX","TREX INC","Industrials","Equity","3,326,117.10","0.01","3,326,117.10","79,763.00","41.70","United States","NYSE","USD","1.00","USD","-"
"DBX","DROPBOX INC CLASS A","Information Technology","Equity","3,304,401.80","0.01","3,304,401.80","135,260.00","24.43","United States","NASDAQ","USD","1.00","USD","-"
"EXLS","EXLSERVICE HOLDINGS INC","Industrials","Equity","3,299,343.60","0.01","3,299,343.60","115,080.00","28.67","United States","NASDAQ","USD","1.00","USD","-"
"VSNT","VERSANT MEDIA GROUP INC","Communication","Equity","3,263,897.00","0.01","3,263,897.00","105,287.00","31.00","United States","NASDAQ","USD","1.00","USD","-"
"LLYVK","LIBERTY LIVE HOLDINGS INC","Consumer Discretionary","Equity","3,201,168.48","0.01","3,201,168.48","33,654.00","95.12","United States","NASDAQ","USD","1.00","USD","-"
"LOPE","GRAND CANYON EDUCATION INC","Consumer Discretionary","Equity","3,169,380.00","0.01","3,169,380.00","20,200.00","156.90","United States","NASDAQ","USD","1.00","USD","-"
"HLNE","HAMILTON LANE INC CLASS A","Financials","Equity","3,121,462.32","0.01","3,121,462.32","29,384.00","106.23","United States","NASDAQ","USD","1.00","USD","-"
"EPR","EPR PROPERTIES REIT","Real Estate","Equity","3,117,815.55","0.01","3,117,815.55","53,433.00","58.35","United States","NYSE","USD","1.00","USD","-"
"CZR","CAESARS ENTERTAINMENT INC","Consumer Discretionary","Equity","3,104,741.14","0.01","3,104,741.14","149,482.00","20.77","United States","NASDAQ","USD","1.00","USD","-"
"KRMN","KARMAN HOLDINGS INC","Industrials","Equity","3,095,957.76","0.01","3,095,957.76","37,104.00","83.44","United States","NYSE","USD","1.00","USD","-"
"MDU","MDU RESOURCES GROUP INC","Utilities","Equity","3,076,524.04","0.01","3,076,524.04","150,958.00","20.38","United States","NYSE","USD","1.00","USD","-"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","Industrials","Equity","3,072,799.95","0.01","3,072,799.95","35,405.00","86.79","United States","NASDAQ","USD","1.00","USD","-"
"SLM","SLM CORP","Financials","Equity","3,074,014.80","0.01","3,074,014.80","150,687.00","20.40","United States","NASDAQ","USD","1.00","USD","-"
"DUOL","DUOLINGO INC CLASS A","Consumer Discretionary","Equity","3,069,705.10","0.01","3,069,705.10","27,494.00","111.65","United States","NASDAQ","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","3,018,305.30","0.01","3,018,305.30","107,413.00","28.10","United States","NYSE","USD","1.00","USD","-"
"SLGN","SILGAN HOLDINGS INC","Materials","Equity","3,002,023.44","0.01","3,002,023.44","62,712.00","47.87","United States","NYSE","USD","1.00","USD","-"
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Consumer Discretionary","Equity","2,999,332.56","0.01","2,999,332.56","41,519.00","72.24","United States","NYSE","USD","1.00","USD","-"
"BRKR","BRUKER CORP","Health Care","Equity","2,969,890.28","0.01","2,969,890.28","74,452.00","39.89","United States","NASDAQ","USD","1.00","USD","-"
"ADT","ADT INC","Consumer Discretionary","Equity","2,957,487.45","0.01","2,957,487.45","372,011.00","7.95","United States","NYSE","USD","1.00","USD","-"
"MSM","MSC INDUSTRIAL INC CLASS A","Industrials","Equity","2,949,202.16","0.01","2,949,202.16","31,688.00","93.07","United States","NYSE","USD","1.00","USD","-"
"MORN","MORNINGSTAR INC","Financials","Equity","2,947,866.18","0.01","2,947,866.18","17,098.00","172.41","United States","NASDAQ","USD","1.00","USD","-"
"HRB","H&R BLOCK INC","Consumer Discretionary","Equity","2,943,135.16","0.01","2,943,135.16","96,433.00","30.52","United States","NYSE","USD","1.00","USD","-"
"AGO","ASSURED GUARANTY LTD","Financials","Equity","2,920,690.08","0.01","2,920,690.08","33,867.00","86.24","United States","NYSE","USD","1.00","USD","-"
"DLB","DOLBY LABORATORIES INC CLASS A","Information Technology","Equity","2,902,756.24","0.01","2,902,756.24","45,158.00","64.28","United States","NYSE","USD","1.00","USD","-"
"BILL","BILL HOLDINGS INC","Information Technology","Equity","2,895,652.80","0.01","2,895,652.80","67,029.00","43.20","United States","NYSE","USD","1.00","USD","-"
"PATH","UIPATH INC CLASS A","Information Technology","Equity","2,892,202.04","0.01","2,892,202.04","290,966.00","9.94","United States","NYSE","USD","1.00","USD","-"
"SIRI","SIRIUSXM HOLDINGS INC","Communication","Equity","2,887,838.64","0.01","2,887,838.64","138,042.00","20.92","United States","NASDAQ","USD","1.00","USD","-"
"CRCL","CIRCLE INTERNET GROUP INC CLASS A","Information Technology","Equity","2,863,424.74","0.01","2,863,424.74","34,441.00","83.14","United States","NYSE","USD","1.00","USD","-"
"RYAN","RYAN SPECIALTY HOLDINGS INC CLASS","Financials","Equity","2,848,965.04","0.01","2,848,965.04","75,032.00","37.97","United States","NYSE","USD","1.00","USD","-"
"CUZ","COUSINS PROPERTIES REIT INC","Real Estate","Equity","2,839,904.50","0.01","2,839,904.50","120,847.00","23.50","United States","NYSE","USD","1.00","USD","-"
"S","SENTINELONE INC CLASS A","Information Technology","Equity","2,811,236.96","0.01","2,811,236.96","217,588.00","12.92","United States","NYSE","USD","1.00","USD","-"
"YETI","YETI HOLDINGS INC","Consumer Discretionary","Equity","2,793,968.26","0.01","2,793,968.26","62,449.00","44.74","United States","NYSE","USD","1.00","USD","-"
"WSC","WILLSCOT HOLDINGS CORP CLASS A","Industrials","Equity","2,789,715.33","0.01","2,789,715.33","127,559.00","21.87","United States","NASDAQ","USD","1.00","USD","-"
"FOUR","SHIFT4 PAYMENTS INC CLASS A","Financials","Equity","2,772,003.66","0.01","2,772,003.66","48,318.00","57.37","United States","NYSE","USD","1.00","USD","-"
"CCC","CCC INTELLIGENT SOLUTIONS HOLDINGS","Information Technology","Equity","2,776,013.38","0.01","2,776,013.38","437,857.00","6.34","United States","NASDAQ","USD","1.00","USD","-"
"WHR","WHIRLPOOL CORP","Consumer Discretionary","Equity","2,752,776.28","0.01","2,752,776.28","38,903.00","70.76","United States","NYSE","USD","1.00","USD","-"
"COLD","AMERICOLD REALTY INC TRUST","Real Estate","Equity","2,733,810.43","0.01","2,733,810.43","208,211.00","13.13","United States","NYSE","USD","1.00","USD","-"
"JHX","JAMES HARDIE INDUSTRIES PLC","Materials","Equity","2,726,163.00","0.01","2,726,163.00","110,148.00","24.75","Australia","NYSE","USD","1.00","USD","-"
"FRPT","FRESHPET INC","Consumer Staples","Equity","2,705,031.10","0.01","2,705,031.10","33,970.00","79.63","United States","NASDAQ","USD","1.00","USD","-"
"PEGA","PEGASYSTEMS INC","Information Technology","Equity","2,687,416.56","0.01","2,687,416.56","62,382.00","43.08","United States","NASDAQ","USD","1.00","USD","-"
"NEU","NEWMARKET CORP","Materials","Equity","2,655,079.60","0.01","2,655,079.60","4,306.00","616.60","United States","NYSE","USD","1.00","USD","-"
"APPF","APPFOLIO INC CLASS A","Information Technology","Equity","2,652,537.97","0.01","2,652,537.97","15,913.00","166.69","United States","NASDAQ","USD","1.00","USD","-"
"KRC","KILROY REALTY REIT CORP","Real Estate","Equity","2,640,178.24","0.01","2,640,178.24","83,762.00","31.52","United States","NYSE","USD","1.00","USD","-"
"GPK","GRAPHIC PACKAGING HOLDING","Materials","Equity","2,602,362.83","0.01","2,602,362.83","216,683.00","12.01","United States","NYSE","USD","1.00","USD","-"
"BHF","BRIGHTHOUSE FINANCIAL INC","Financials","Equity","2,597,915.32","0.01","2,597,915.32","42,757.00","60.76","United States","NASDAQ","USD","1.00","USD","-"
"VKTX","VIKING THERAPEUTICS INC","Health Care","Equity","2,539,310.40","0.01","2,539,310.40","76,670.00","33.12","United States","NASDAQ","USD","1.00","USD","-"
"VIRT","VIRTU FINANCIAL INC CLASS A","Financials","Equity","2,506,614.00","0.01","2,506,614.00","61,512.00","40.75","United States","NYSE","USD","1.00","USD","-"
"PSN","PARSONS CORP","Industrials","Equity","2,503,824.52","0.01","2,503,824.52","38,414.00","65.18","United States","NYSE","USD","1.00","USD","-"
"IPGP","IPG PHOTONICS CORP","Information Technology","Equity","2,504,854.00","0.01","2,504,854.00","18,040.00","138.85","United States","NASDAQ","USD","1.00","USD","-"
"GTLB","GITLAB INC CLASS A","Information Technology","Equity","2,498,911.31","0.01","2,498,911.31","96,223.00","25.97","United States","NASDAQ","USD","1.00","USD","-"
"CORT","CORCEPT THERAPEUTICS INC","Health Care","Equity","2,475,709.44","0.01","2,475,709.44","68,352.00","36.22","United States","NASDAQ","USD","1.00","USD","-"
"WLK","WESTLAKE CORP","Materials","Equity","2,451,377.11","0.01","2,451,377.11","23,779.00","103.09","United States","NYSE","USD","1.00","USD","-"
"NWS","NEWS CORP CLASS B","Communication","Equity","2,443,204.14","0.01","2,443,204.14","93,039.00","26.26","United States","NASDAQ","USD","1.00","USD","-"
"SHC","SOTERA HEALTH COMPANY","Health Care","Equity","2,409,860.00","0.01","2,409,860.00","149,125.00","16.16","United States","NASDAQ","USD","1.00","USD","-"
"PVH","PVH CORP","Consumer Discretionary","Equity","2,388,072.28","0.01","2,388,072.28","34,771.00","68.68","United States","NYSE","USD","1.00","USD","-"
"EEFT","EURONET WORLDWIDE INC","Financials","Equity","2,377,130.76","0.01","2,377,130.76","33,476.00","71.01","United States","NASDAQ","USD","1.00","USD","-"
"FHB","FIRST HAWAIIAN INC","Financials","Equity","2,370,779.98","0.01","2,370,779.98","92,681.00","25.58","United States","NASDAQ","USD","1.00","USD","-"
"CWEN","CLEARWAY ENERGY INC CLASS C","Utilities","Equity","2,343,042.00","0.01","2,343,042.00","60,450.00","38.76","United States","NYSE","USD","1.00","USD","-"
"DRS","LEONARDO DRS INC","Industrials","Equity","2,329,461.12","0.01","2,329,461.12","54,992.00","42.36","United States","NASDAQ","USD","1.00","USD","-"
"DOCS","DOXIMITY INC CLASS A","Health Care","Equity","2,319,171.20","0.00","2,319,171.20","95,048.00","24.40","United States","NYSE","USD","1.00","USD","-"
"UI","UBIQUITI INC","Information Technology","Equity","2,304,061.50","0.00","2,304,061.50","3,050.00","755.43","United States","NYSE","USD","1.00","USD","-"
"TDC","TERADATA CORP","Information Technology","Equity","2,243,801.85","0.00","2,243,801.85","73,785.00","30.41","United States","NYSE","USD","1.00","USD","-"
"SMG","SCOTTS MIRACLE GRO","Materials","Equity","2,236,757.04","0.00","2,236,757.04","32,082.00","69.72","United States","NYSE","USD","1.00","USD","-"
"HAYW","HAYWARD HOLDINGS INC","Industrials","Equity","2,163,371.79","0.00","2,163,371.79","144,321.00","14.99","United States","NYSE","USD","1.00","USD","-"
"BOKF","BOK FINANCIAL CORP","Financials","Equity","2,152,530.28","0.00","2,152,530.28","16,516.00","130.33","United States","NASDAQ","USD","1.00","USD","-"
"RNG","RINGCENTRAL INC CLASS A","Information Technology","Equity","2,155,930.96","0.00","2,155,930.96","62,527.00","34.48","United States","NYSE","USD","1.00","USD","-"
"LOAR","LOAR HOLDINGS INC","Industrials","Equity","2,116,873.04","0.00","2,116,873.04","31,021.00","68.24","United States","NYSE","USD","1.00","USD","-"
"QS","QUANTUMSCAPE CORP CLASS A","Consumer Discretionary","Equity","2,108,599.29","0.00","2,108,599.29","299,943.00","7.03","United States","NASDAQ","USD","1.00","USD","-"
"MPT","MEDICAL PROPERTIES TRUST REIT INC","Real Estate","Equity","2,089,751.04","0.00","2,089,751.04","362,804.00","5.76","United States","NYSE","USD","1.00","USD","-"
"LINE","LINEAGE INC","Real Estate","Equity","2,083,094.10","0.00","2,083,094.10","51,498.00","40.45","United States","NASDAQ","USD","1.00","USD","-"
"PAG","PENSKE AUTOMOTIVE GROUP VOTING INC","Consumer Discretionary","Equity","2,064,917.03","0.00","2,064,917.03","12,947.00","159.49","United States","NYSE","USD","1.00","USD","-"
"CHH","CHOICE HOTELS INTERNATIONAL INC","Consumer Discretionary","Equity","2,038,591.68","0.00","2,038,591.68","18,976.00","107.43","United States","NYSE","USD","1.00","USD","-"
"KD","KYNDRYL HOLDINGS INC","Information Technology","Equity","2,017,578.20","0.00","2,017,578.20","166,742.00","12.10","United States","NYSE","USD","1.00","USD","-"
"ASH","ASHLAND INC","Materials","Equity","2,019,287.88","0.00","2,019,287.88","32,454.00","62.22","United States","NYSE","USD","1.00","USD","-"
"OLN","OLIN CORP","Materials","Equity","2,010,597.40","0.00","2,010,597.40","83,740.00","24.01","United States","NYSE","USD","1.00","USD","-"
"IAC","IAC INC","Communication","Equity","1,973,318.11","0.00","1,973,318.11","53,182.00","37.10","United States","NASDAQ","USD","1.00","USD","-"
"RH","RH","Consumer Discretionary","Equity","1,952,530.11","0.00","1,952,530.11","10,611.00","184.01","United States","NYSE","USD","1.00","USD","-"
"WU","WESTERN UNION","Financials","Equity","1,883,090.10","0.00","1,883,090.10","194,133.00","9.70","United States","NYSE","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","1,856,256.00","0.00","1,856,256.00","145,020.00","12.80","United States","NASDAQ","USD","1.00","USD","-"
"HIW","HIGHWOODS PROPERTIES REIT INC","Real Estate","Equity","1,831,446.48","0.00","1,831,446.48","79,078.00","23.16","United States","NYSE","USD","1.00","USD","-"
"CXT","CRANE NXT","Information Technology","Equity","1,799,730.50","0.00","1,799,730.50","35,275.00","51.02","United States","NYSE","USD","1.00","USD","-"
"RHI","ROBERT HALF","Industrials","Equity","1,774,866.60","0.00","1,774,866.60","75,270.00","23.58","United States","NYSE","USD","1.00","USD","-"
"HHH","HOWARD HUGHES HOLDINGS INC","Real Estate","Equity","1,747,644.32","0.00","1,747,644.32","24,016.00","72.77","United States","NYSE","USD","1.00","USD","-"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Real Estate","Equity","1,714,495.28","0.00","1,714,495.28","49,898.00","34.36","United States","NYSE","USD","1.00","USD","-"
"BRBR","BELLRING BRANDS INC","Consumer Staples","Equity","1,714,959.54","0.00","1,714,959.54","94,959.00","18.06","United States","NYSE","USD","1.00","USD","-"
"PK","PARK HOTELS RESORTS INC","Real Estate","Equity","1,699,730.78","0.00","1,699,730.78","150,953.00","11.26","United States","NYSE","USD","1.00","USD","-"
"IRDM","IRIDIUM COMMUNICATIONS INC","Communication","Equity","1,631,041.80","0.00","1,631,041.80","68,995.00","23.64","United States","NASDAQ","USD","1.00","USD","-"
"APLS","APELLIS PHARMACEUTICALS INC","Health Care","Equity","1,617,916.86","0.00","1,617,916.86","75,533.00","21.42","United States","NASDAQ","USD","1.00","USD","-"
"CACC","CREDIT ACCEPTANCE CORP","Financials","Equity","1,606,572.50","0.00","1,606,572.50","3,250.00","494.33","United States","NASDAQ","USD","1.00","USD","-"
"DXC","DXC TECHNOLOGY","Information Technology","Equity","1,560,499.10","0.00","1,560,499.10","129,502.00","12.05","United States","NYSE","USD","1.00","USD","-"
"ZG","ZILLOW GROUP INC CLASS A","Real Estate","Equity","1,557,067.82","0.00","1,557,067.82","34,274.00","45.43","United States","NASDAQ","USD","1.00","USD","-"
"LBTYA","LIBERTY GLOBAL LTD CLASS A","Communication","Equity","1,545,001.43","0.00","1,545,001.43","120,421.00","12.83","United States","NASDAQ","USD","1.00","USD","-"
"FRHC","FREEDOM HOLDING CORP","Financials","Equity","1,532,680.63","0.00","1,532,680.63","12,829.00","119.47","United States","NASDAQ","USD","1.00","USD","-"
"BIRK","BIRKENSTOCK HOLDING PLC","Consumer Discretionary","Equity","1,535,833.50","0.00","1,535,833.50","38,725.00","39.66","United States","NYSE","USD","1.00","USD","-"
"HOG","HARLEY DAVIDSON INC","Consumer Discretionary","Equity","1,529,966.72","0.00","1,529,966.72","81,904.00","18.68","United States","NYSE","USD","1.00","USD","-"
"HUN","HUNTSMAN CORP","Materials","Equity","1,524,171.38","0.00","1,524,171.38","122,818.00","12.41","United States","NYSE","USD","1.00","USD","-"
"FWONA","LIBERTY MEDIA FORMULA ONE SERIES A","Communication","Equity","1,480,124.19","0.00","1,480,124.19","18,141.00","81.59","United States","NASDAQ","USD","1.00","USD","-"
"RARE","ULTRAGENYX PHARMACEUTICAL INC","Health Care","Equity","1,451,279.77","0.00","1,451,279.77","63,347.00","22.91","United States","NASDAQ","USD","1.00","USD","-"
"OGN","ORGANON","Health Care","Equity","1,446,561.18","0.00","1,446,561.18","192,618.00","7.51","United States","NYSE","USD","1.00","USD","-"
"KMPR","KEMPER CORP","Financials","Equity","1,439,597.37","0.00","1,439,597.37","45,687.00","31.51","United States","NYSE","USD","1.00","USD","-"
"PRGO","PERRIGO PLC","Health Care","Equity","1,436,273.52","0.00","1,436,273.52","99,672.00","14.41","United States","NYSE","USD","1.00","USD","-"
"PENN","PENN ENTERTAINMENT INC","Consumer Discretionary","Equity","1,432,908.18","0.00","1,432,908.18","114,267.00","12.54","United States","NASDAQ","USD","1.00","USD","-"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","1,390,257.36","0.00","1,390,257.36","304,881.00","4.56","United States","NASDAQ","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","1,378,107.52","0.00","1,378,107.52","66,128.00","20.84","United States","NASDAQ","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","1,353,093.39","0.00","1,353,093.39","90,387.00","14.97","United States","NYSE","USD","1.00","USD","-"
"GLOB","GLOBANT SA","Information Technology","Equity","1,354,201.83","0.00","1,354,201.83","30,411.00","44.53","United States","NYSE","USD","1.00","USD","-"
"DDS","DILLARDS INC CLASS A","Consumer Discretionary","Equity","1,340,958.50","0.00","1,340,958.50","2,234.00","600.25","United States","NYSE","USD","1.00","USD","-"
"SMMT","SUMMIT THERAPEUTICS INC","Health Care","Equity","1,332,094.40","0.00","1,332,094.40","84,955.00","15.68","United States","NASDAQ","USD","1.00","USD","-"
"LLYVA","LIBERTY LIVE HOLDINGS INC","Consumer Discretionary","Equity","1,306,888.40","0.00","1,306,888.40","14,095.00","92.72","United States","NASDAQ","USD","1.00","USD","-"
"FLO","FLOWERS FOODS INC","Consumer Staples","Equity","1,299,517.25","0.00","1,299,517.25","134,665.00","9.65","United States","NYSE","USD","1.00","USD","-"
"INSP","INSPIRE MEDICAL SYSTEMS INC","Health Care","Equity","1,288,569.00","0.00","1,288,569.00","21,748.00","59.25","United States","NYSE","USD","1.00","USD","-"
"DJT","TRUMP MEDIA TECHNOLOGY GROUP CORP","Communication","Equity","1,273,237.02","0.00","1,273,237.02","116,918.00","10.89","United States","NASDAQ","USD","1.00","USD","-"
"LBTYK","LIBERTY GLOBAL LTD CLASS C","Communication","Equity","1,267,275.24","0.00","1,267,275.24","101,871.00","12.44","United States","NASDAQ","USD","1.00","USD","-"
"SRPT","SAREPTA THERAPEUTICS INC","Health Care","Equity","1,260,803.11","0.00","1,260,803.11","66,463.00","18.97","United States","NASDAQ","USD","1.00","USD","-"
"GTM","ZOOMINFO TECHNOLOGIES INC","Communication","Equity","1,243,047.53","0.00","1,243,047.53","202,781.00","6.13","United States","NASDAQ","USD","1.00","USD","-"
"SAM","BOSTON BEER INC CLASS A","Consumer Staples","Equity","1,229,037.44","0.00","1,229,037.44","5,644.00","217.76","United States","NYSE","USD","1.00","USD","-"
"NCNO","NCINO INC","Information Technology","Equity","1,225,875.78","0.00","1,225,875.78","77,538.00","15.81","United States","NASDAQ","USD","1.00","USD","-"
"CAR","AVIS BUDGET GROUP INC","Industrials","Equity","1,205,191.70","0.00","1,205,191.70","12,973.00","92.90","United States","NASDAQ","USD","1.00","USD","-"
"PPC","PILGRIMS PRIDE CORP","Consumer Staples","Equity","1,175,590.68","0.00","1,175,590.68","28,729.00","40.92","United States","NASDAQ","USD","1.00","USD","-"
"COLM","COLUMBIA SPORTSWEAR","Consumer Discretionary","Equity","1,151,471.20","0.00","1,151,471.20","18,920.00","60.86","United States","NASDAQ","USD","1.00","USD","-"
"UAA","UNDER ARMOUR INC CLASS A","Consumer Discretionary","Equity","1,084,732.44","0.00","1,084,732.44","142,916.00","7.59","United States","NYSE","USD","1.00","USD","-"
"UA","UNDER ARMOUR INC CLASS C","Consumer Discretionary","Equity","1,052,347.52","0.00","1,052,347.52","142,982.00","7.36","United States","NYSE","USD","1.00","USD","-"
"CNXC","CONCENTRIX CORP","Industrials","Equity","1,033,762.84","0.00","1,033,762.84","33,091.00","31.24","United States","NASDAQ","USD","1.00","USD","-"
"BFA","BROWN FORMAN CORP CLASS A","Consumer Staples","Equity","1,030,715.17","0.00","1,030,715.17","35,951.00","28.67","United States","NYSE","USD","1.00","USD","-"
"SEB","SEABOARD CORP","Consumer Staples","Equity","1,012,020.00","0.00","1,012,020.00","202.00","5,010.00","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"REYN","REYNOLDS CONSUMER PRODUCTS INC","Consumer Staples","Equity","965,616.96","0.00","965,616.96","39,189.00","24.64","United States","NASDAQ","USD","1.00","USD","-"
"WEN","WENDYS","Consumer Discretionary","Equity","960,225.49","0.00","960,225.49","128,201.00","7.49","United States","NASDAQ","USD","1.00","USD","-"
"DV","DOUBLEVERIFY HOLDINGS INC","Communication","Equity","955,935.24","0.00","955,935.24","100,308.00","9.53","United States","NYSE","USD","1.00","USD","-"
"LCID","LUCID GROUP INC","Consumer Discretionary","Equity","929,312.00","0.00","929,312.00","90,400.00","10.28","United States","NASDAQ","USD","1.00","USD","-"
"SNDR","SCHNEIDER NATIONAL INC CLASS B","Industrials","Equity","920,564.19","0.00","920,564.19","34,209.00","26.91","United States","NYSE","USD","1.00","USD","-"
"CWENA","CLEARWAY ENERGY INC CLASS A","Utilities","Equity","913,525.80","0.00","913,525.80","25,166.00","36.30","United States","NYSE","USD","1.00","USD","-"
"GLIBK","GCI LIBERTY INC SERIES C","Communication","Equity","905,871.66","0.00","905,871.66","23,174.00","39.09","United States","NASDAQ","USD","1.00","USD","-"
"MAN","MANPOWER INC","Industrials","Equity","889,146.09","0.00","889,146.09","34,423.00","25.83","United States","NYSE","USD","1.00","USD","-"
"FIGR","FIGURE TECHNOLOGY SOLUTIONS INC CL","Financials","Equity","878,215.08","0.00","878,215.08","25,338.00","34.66","United States","NASDAQ","USD","1.00","USD","-"
"CNA","CNA FINANCIAL CORP","Financials","Equity","855,777.65","0.00","855,777.65","18,005.00","47.53","United States","NYSE","USD","1.00","USD","-"
"SFD","SMITHFIELD FOODS INC","Consumer Staples","Equity","807,429.48","0.00","807,429.48","32,916.00","24.53","United States","NASDAQ","USD","1.00","USD","-"
"BLSH","BULLISH","Financials","Equity","793,569.92","0.00","793,569.92","24,128.00","32.89","Cayman Islands","NYSE","USD","1.00","USD","-"
"COTY","COTY INC CLASS A","Consumer Staples","Equity","749,777.75","0.00","749,777.75","282,935.00","2.65","United States","NYSE","USD","1.00","USD","-"
"CLVT","CLARIVATE PLC","Industrials","Equity","684,309.80","0.00","684,309.80","297,526.00","2.30","United States","NYSE","USD","1.00","USD","-"
"LENB","LENNAR CORP CLASS B","Consumer Discretionary","Equity","668,450.40","0.00","668,450.40","6,420.00","104.12","United States","NYSE","USD","1.00","USD","-"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Communication","Equity","637,844.45","0.00","637,844.45","12,161.00","52.45","United States","NASDAQ","USD","1.00","USD","-"
"TFSL","TFS FINANCIAL CORP","Financials","Equity","627,415.00","0.00","627,415.00","43,270.00","14.50","United States","NASDAQ","USD","1.00","USD","-"
"SAIL","SAILPOINT INC","Information Technology","Equity","584,629.99","0.00","584,629.99","43,727.00","13.37","United States","NASDAQ","USD","1.00","USD","-"
"CERT","CERTARA INC","Health Care","Equity","553,250.27","0.00","553,250.27","83,953.00","6.59","United States","NASDAQ","USD","1.00","USD","-"
"UWMC","UWM HOLDINGS CORP CLASS A","Financials","Equity","531,552.32","0.00","531,552.32","127,777.00","4.16","United States","NYSE","USD","1.00","USD","-"
"NIQ","NIQ GLOBAL INTELLIGENCE PLC","Communication","Equity","411,586.05","0.00","411,586.05","34,733.00","11.85","United States","NYSE","USD","1.00","USD","-"
"UHAL","U HAUL HOLDING","Industrials","Equity","326,128.68","0.00","326,128.68","6,494.00","50.22","United States","NYSE","USD","1.00","USD","-"
"CAI","CARIS LIFE SCIENCES INC","Health Care","Equity","299,276.95","0.00","299,276.95","16,345.00","18.31","United States","NASDAQ","USD","1.00","USD","-"
"FRMI","FERMI INC","Real Estate","Equity","292,627.80","0.00","292,627.80","24,820.00","11.79","United States","NASDAQ","USD","1.00","USD","-"
"INGM","INGRAM MICRO HOLDING CORP","Information Technology","Equity","265,591.38","0.00","265,591.38","12,962.00","20.49","United States","NYSE","USD","1.00","USD","-"
"GLIBA","GCI LIBERTY INC SERIES A","Communication","Equity","95,480.32","0.00","95,480.32","2,432.00","39.26","United States","NASDAQ","USD","1.00","USD","-"
